CustomerID,Name,Age,Gender,State,Genre,Format,Device,Viewing_Frequency,Total_Viewing_Time,Plan,Monthly_Cost,Duration,Rating
1438,Lucas Ofoedu,49,Male,Kwara,Reality,TV-Shows,Decoder,1,261791,Premium,5000,6,5
1439,Deborah Umelo,24,Male,Enugu,Music,Live-Events,Decoder,10,342080,Elite,10000,2,2
1440,Finn Abaribe,49,Male,Bauchi,Documentaries,TV-Shows,Browser,1,341781,Elite,10000,9,4
1441,Eliana Olunloyo,29,Male,Ekiti,Sports,TV-Shows,Decoder,9,58612,Elite,10000,5,4
1442,Carson Nwakaeme,61,Male,Lagos,Music,TV-Shows,Decoder,0,368214,Premium,5000,9,4
1443,Sacha Ajudua,66,Male,Kaduna,Action,TV-Shows,Mobile-App,5,456401,Elite,10000,4,1
1444,Brenden Balarabe,19,Male,Gombe,Documentaries,Live-Events,Decoder,6,15114,Premium,5000,3,4
1445,Arden Maikori,59,Male,Ibom,Music,TV-Shows,Decoder,1,554020,Premium,5000,7,3
1446,Zenaida Daramola,46,Male,Yobe,Comedy,Live-Events,Decoder,9,133349,Premium,5000,8,4
1447,Karyn Olonisakin,28,Male,Imo,Reality,TV-Shows,Tv-App,5,157335,Elite,10000,2,4
1448,Wade Umelo,40,Male,Abia,News,TV-Shows,Decoder,1,520592,Elite,10000,7,3
1449,Armando Ogedegbe,40,Male,Anambra,Action,TV-Shows,Browser,4,463258,Basic,2500,4,4
1450,Amena Abaribe,22,Male,Yobe,Sports,Live-Events,Tv-App,3,118165,Basic,2500,3,5
1451,Austin Chibuzor,63,Male,Anambra,Drama,TV-Shows,Decoder,0,93968,Elite,10000,5,4
1452,Genevieve Ujah,64,Male,Borno,News,TV-Shows,Decoder,6,438620,Premium,5000,9,2
1453,Julie Okojie,72,Male,Edo,Comedy,TV-Shows,Mobile-App,3,207162,Premium,5000,5,2
1454,Athena Aneke,75,Male,Cross,Sports,TV-Shows,Decoder,4,479843,Premium,5000,6,2
1455,Cameran Coker,19,Male,Benue,Music,TV-Shows,Tv-App,3,147562,Elite,10000,4,3
1456,Owen Coker,23,Male,Taraba,Action,Live-Events,Tv-App,8,21461,Premium,5000,9,5
1457,Mohammad Okojie,52,Male,Gombe,Sports,TV-Shows,Mobile-App,7,330277,Premium,5000,3,4
1458,Charissa Idonije,44,Male,Anambra,Talk-Shows,Live-Events,Browser,3,571247,Premium,5000,5,3
1459,Aladdin Umelo,35,Male,Abia,Sports,Live-Events,Decoder,8,140622,Elite,10000,8,2
1460,Darius Sofoluwe,48,Male,Anambra,Reality,TV-Shows,Browser,10,308788,Elite,10000,7,3
1461,Quail Buraimoh,62,Male,Kwara,Reality,TV-Shows,Tv-App,4,117800,Premium,5000,3,1
1462,Andrew Aderemi,48,Male,Kwara,Comedy,Live-Events,Mobile-App,9,281253,Premium,5000,5,2
1463,Kaitlin Oliha,32,Male,Lagos,Music,Live-Events,Decoder,5,219941,Premium,5000,2,2
1464,Walker Laouali,54,Male,Kebbi,Drama,TV-Shows,Browser,2,15041,Basic,2500,5,3
1465,April Nwakaeme,47,Male,Gombe,Reality,Live-Events,Mobile-App,3,422305,Basic,2500,3,3
1466,Allistair Sofoluwe,56,Male,Oyo,Comedy,Live-Events,Decoder,2,377799,Premium,5000,3,2
1467,Ross Anjorin,44,Male,Plateau,News,Live-Events,Tv-App,10,34381,Premium,5000,2,1
1468,Kelsie Ofoedu,33,Male,Anambra,Sports,Live-Events,Tv-App,3,393728,Basic,2500,3,2
1469,Cullen Okojie,71,Male,Osun,Cartoons,Live-Events,Decoder,9,59313,Basic,2500,1,2
1470,Leroy Ameobi,75,Male,Ekiti,Action,Live-Events,Decoder,6,508987,Elite,10000,3,5
1471,Erasmus Coker,41,Male,River,Documentaries,Live-Events,Mobile-App,6,153187,Basic,2500,10,5
1472,Joelle Fuwape,30,Male,Plateau,News,TV-Shows,Tv-App,2,560378,Premium,5000,8,4
1473,Wyoming Aremu,30,Male,Ondo,Cartoons,TV-Shows,Tv-App,3,496649,Premium,5000,7,2
1474,Uriel Anjorin,42,Male,Bayelsa,Cartoons,Live-Events,Decoder,10,294095,Premium,5000,6,3
1475,Beau Olaoye,65,Male,Taraba,Cartoons,TV-Shows,Tv-App,0,274645,Premium,5000,10,4
1476,Summer Ayanbadejo,35,Male,Borno,Drama,Live-Events,Browser,7,583665,Premium,5000,3,2
1477,Joshua Aneke,44,Male,Edo,Talk-Shows,TV-Shows,Decoder,1,63320,Basic,2500,4,1
1478,Colin Adewusi,51,Male,Ebonyi,Talk-Shows,Live-Events,Tv-App,2,451599,Premium,5000,5,4
1479,Oscar Aladefa,74,Male,Anambra,News,Live-Events,Decoder,4,510042,Basic,2500,7,5
1480,Malik Abagun,70,Male,Bayelsa,Music,Live-Events,Decoder,6,29544,Elite,10000,6,4
1481,Erasmus Buraimoh,56,Male,Anambra,Comedy,Live-Events,Decoder,6,188540,Elite,10000,11,1
1482,Malik Aderemi,21,Male,Jigawa,Cartoons,TV-Shows,Tv-App,5,91261,Basic,2500,8,2
1483,Brooke Oliha,56,Male,Kano,Music,Live-Events,Browser,6,336802,Elite,10000,9,2
1484,Ayanna Bakare,42,Male,Kebbi,Reality,TV-Shows,Browser,1,27992,Elite,10000,5,3
1485,Astra Buraimoh,25,Male,Osun,Drama,Live-Events,Mobile-App,3,433679,Basic,2500,8,4
1486,Mark Fuwape,21,Male,Ekiti,Documentaries,TV-Shows,Decoder,4,366643,Elite,10000,2,2
1487,Russell Buraimoh,65,Male,Delta,Reality,Live-Events,Decoder,10,235030,Premium,5000,3,3
1488,Scott Adeniran,53,Male,Borno,Documentaries,Live-Events,Decoder,10,130487,Premium,5000,11,4
1489,Jessica Balarabe,68,Male,Adamawa,Music,TV-Shows,Tv-App,3,427554,Elite,10000,9,4
1490,Amanda Oliha,67,Male,Kaduna,Reality,TV-Shows,Decoder,10,226588,Elite,10000,9,4
1491,Oprah Adekugbe,55,Male,Ibom,Talk-Shows,Live-Events,Mobile-App,6,496862,Basic,2500,7,2
1492,Oscar Ihemeje,74,Male,River,News,TV-Shows,Decoder,8,105710,Premium,5000,9,4
1493,Sophia Fuwape,22,Male,Kebbi,News,Live-Events,Browser,9,165201,Premium,5000,10,4
1494,Ulric Adeniran,26,Male,Ebonyi,News,Live-Events,Browser,1,364198,Basic,2500,9,3
1495,Kristen Fuwape,53,Male,Edo,Sports,Live-Events,Decoder,7,52808,Premium,5000,10,2
1496,Rahim Aremu,74,Male,Kwara,Documentaries,TV-Shows,Mobile-App,8,458936,Elite,10000,8,4
1497,Ulric Adewumi,58,Male,Edo,Drama,TV-Shows,Decoder,0,233239,Premium,5000,9,3
1498,Joshua Abadaki,52,Male,Edo,Cartoons,TV-Shows,Decoder,8,314206,Premium,5000,7,2
1499,Bertha Maikori,70,Male,Jigawa,Reality,TV-Shows,Browser,9,507124,Premium,5000,11,4
1500,Chaney Ogunode,53,Male,Jigawa,Comedy,TV-Shows,Browser,7,80674,Elite,10000,11,2
1501,Kelsey Onoja,26,Female,Taraba,Talk-Shows,TV-Shows,Tv-App,1,604332,Elite,10000,2,4
1502,Drake Abagun,35,Female,Kano,Drama,TV-Shows,Browser,6,25138,Basic,2500,3,1
1503,Anjolie Adarabioyo,66,Female,Ibom,Documentaries,Live-Events,Browser,7,502091,Premium,5000,4,5
1504,Buffy Oliha,32,Female,Kebbi,Comedy,TV-Shows,Tv-App,1,156566,Premium,5000,1,3
1505,Jade Osakwe,38,Female,Osun,News,TV-Shows,Decoder,6,45595,Elite,10000,4,5
1506,Jocelyn Adekugbe,34,Female,Oyo,Reality,Live-Events,Browser,3,435321,Premium,5000,8,2
1507,Cassidy Aneke,67,Female,Delta,Music,Live-Events,Tv-App,10,30637,Basic,2500,7,2
1508,Aspen Idonije,60,Female,Anambra,Documentaries,Live-Events,Mobile-App,10,198095,Premium,5000,9,3
1509,Kalia Onoja,47,Female,Kwara,News,Live-Events,Mobile-App,7,78554,Premium,5000,9,5
1510,Sylvester Maikori,64,Female,Adamawa,Documentaries,TV-Shows,Browser,11,399850,Basic,2500,9,5
1511,Shea Nwakaeme,24,Female,Nasarawa,Comedy,Live-Events,Decoder,7,195113,Basic,2500,9,2
1512,Lewis Bakare,72,Female,Kwara,Sports,Live-Events,Mobile-App,9,413344,Basic,2500,8,4
1513,Scott Ogedegbe,61,Female,Kaduna,Documentaries,Live-Events,Decoder,8,562653,Basic,2500,5,2
1514,Kevin Ibekwe,20,Female,Jigawa,Religion,Live-Events,Browser,5,234131,Premium,5000,9,3
1515,Joseph Olunloyo,18,Female,Kaduna,Religion,Live-Events,Decoder,2,269412,Elite,10000,2,4
1516,Dorian Ujah,32,Female,Benue,Action,TV-Shows,Tv-App,2,457227,Elite,10000,3,3
1517,Oleg Ajudua,19,Female,River,Comedy,TV-Shows,Mobile-App,2,244992,Basic,2500,2,3
1518,Ila Adekugbe,29,Female,Bauchi,Music,Live-Events,Decoder,4,465678,Basic,2500,6,2
1519,Rinah Gwarzo,63,Female,Kaduna,Religion,Live-Events,Tv-App,6,289497,Basic,2500,6,2
1520,Caesar Idonije,53,Female,Gombe,Music,TV-Shows,Mobile-App,6,362972,Basic,2500,7,1
1521,Hayden Olaoye,59,Female,Nasarawa,Comedy,Live-Events,Tv-App,5,328865,Elite,10000,7,5
1522,Kalia Abadaki,43,Female,Ekiti,Religion,TV-Shows,Decoder,0,384762,Premium,5000,2,4
1523,Leonard Maikori,38,Female,Ondo,Music,TV-Shows,Tv-App,9,492072,Premium,5000,4,2
1524,Castor Anjorin,18,Female,Sokoto,News,Live-Events,Mobile-App,10,495200,Elite,10000,2,2
1525,Adara Adewusi,29,Female,Ogun,Cartoons,TV-Shows,Browser,0,511934,Basic,2500,2,4
1526,Caleb Laouali,54,Female,Zamfara,Documentaries,Live-Events,Decoder,6,539257,Premium,5000,10,3
1527,Shaine Adejuyigbe,46,Female,Kaduna,Music,TV-Shows,Tv-App,1,542596,Premium,5000,2,4
1528,Zelda Idonije,21,Female,Ekiti,Action,TV-Shows,Tv-App,1,59458,Premium,5000,4,1
1529,Hu Laouali,61,Female,Oyo,Comedy,Live-Events,Tv-App,2,136433,Premium,5000,6,2
1530,Celeste Igbinoghene,40,Female,Ebonyi,Documentaries,Live-Events,Browser,8,191355,Premium,5000,3,2
1531,Aline Adeniran,21,Female,Ebonyi,Comedy,Live-Events,Decoder,6,168945,Basic,2500,2,2
1532,Adrian Oteh,37,Female,Jigawa,Comedy,TV-Shows,Browser,2,117929,Premium,5000,5,1
1533,Barrett Idonije,46,Female,Benue,Cartoons,Live-Events,Browser,6,318292,Elite,10000,2,3
1534,Gabriel Igbinoghene,39,Female,Adamawa,Cartoons,Live-Events,Tv-App,9,263124,Basic,2500,4,2
1535,Zelda Onoja,35,Female,Sokoto,Talk-Shows,Live-Events,Tv-App,9,85476,Premium,5000,6,4
1536,Alana Gwarzo,47,Female,Ekiti,Reality,TV-Shows,Decoder,5,158468,Premium,5000,10,3
1537,Warren Akinde,60,Female,Cross,Comedy,Live-Events,Decoder,11,592656,Basic,2500,2,3
1538,Harper Abaribe,39,Female,Ibom,Documentaries,Live-Events,Mobile-App,3,167193,Basic,2500,10,2
1539,Xanthus Adewumi,70,Female,Niger,Sports,Live-Events,Browser,0,29649,Elite,10000,9,2
1540,Beck Nwakaeme,52,Female,Cross,Religion,TV-Shows,Tv-App,3,118642,Elite,10000,9,4
1541,Erasmus Akinde,47,Female,Imo,Documentaries,Live-Events,Decoder,11,137552,Premium,5000,9,3
1542,Joshua Ujah,39,Female,Ibom,Reality,TV-Shows,Tv-App,9,564839,Elite,10000,11,1
1543,Jonah Aneke,73,Female,Yobe,Comedy,TV-Shows,Decoder,7,33116,Elite,10000,9,1
1544,Garth Olonisakin,21,Female,Cross,Drama,Live-Events,Browser,2,74962,Elite,10000,5,3
1545,Marah Adewumi,26,Female,Ogun,News,Live-Events,Tv-App,1,515999,Elite,10000,9,2
1546,Unity Umelo,20,Female,Bayelsa,Music,TV-Shows,Mobile-App,2,132535,Elite,10000,4,5
1547,Rudyard Ujah,28,Female,Nasarawa,Music,Live-Events,Tv-App,7,116867,Premium,5000,11,1
1548,Bert Daramola,27,Female,Bauchi,Comedy,Live-Events,Tv-App,11,114813,Elite,10000,7,3
1549,Fredericka Idonije,30,Female,Plateau,Comedy,Live-Events,Decoder,2,259878,Elite,10000,9,2
1550,Zena Sofoluwe,24,Female,Plateau,Comedy,Live-Events,Browser,5,251395,Basic,2500,8,2
1551,Nayda Adewusi,32,Female,Jigawa,Talk-Shows,TV-Shows,Decoder,1,249011,Elite,10000,3,5
1552,Ross Akinde,39,Female,Plateau,Comedy,TV-Shows,Tv-App,10,16473,Premium,5000,2,4
1553,Jeremy Ujah,43,Female,Nasarawa,Cartoons,Live-Events,Mobile-App,11,262247,Elite,10000,10,2
1554,Mallory Umelo,63,Female,Sokoto,Sports,TV-Shows,Browser,1,141366,Premium,5000,1,5
1555,Yoshi Ameobi,64,Female,Bayelsa,Religion,TV-Shows,Decoder,4,245520,Premium,5000,3,5
1556,Quynn Idonije,72,Female,Adamawa,Comedy,Live-Events,Decoder,10,159446,Elite,10000,5,5
1557,Amery Daramola,39,Female,Enugu,News,Live-Events,Browser,3,151188,Premium,5000,7,4
1558,Mona Ayanbadejo,20,Female,Kaduna,Documentaries,TV-Shows,Tv-App,2,290888,Premium,5000,9,1
1559,Robin Olunloyo,26,Female,Ekiti,News,Live-Events,Tv-App,6,271266,Elite,10000,9,4
1560,Quinlan Adekugbe,36,Female,Nasarawa,Reality,Live-Events,Decoder,8,38188,Elite,10000,3,4
1561,Dominic Aneke,28,Female,Taraba,Sports,TV-Shows,Tv-App,4,567138,Premium,5000,5,2
1562,Pascale Akinde,37,Female,Jigawa,News,Live-Events,Decoder,4,384937,Premium,5000,5,3
1563,Nash Aremu,27,Female,Osun,Sports,TV-Shows,Decoder,11,142724,Basic,2500,2,4
1564,Cyrus Chibuzor,31,Female,Lagos,Talk-Shows,TV-Shows,Browser,10,495174,Elite,10000,3,4
1565,Inez Udoka,29,Female,Katsina,Sports,TV-Shows,Decoder,8,593748,Premium,5000,5,3
1566,Hoyt Adewusi,57,Female,Sokoto,Action,Live-Events,Tv-App,4,494691,Premium,5000,6,3
1567,Macy Abadaki,22,Female,Kebbi,Sports,TV-Shows,Tv-App,2,596927,Premium,5000,7,5
1568,Leo Chibuzor,62,Female,Plateau,Reality,Live-Events,Decoder,9,292338,Basic,2500,10,2
1569,Yuri Ofoedu,71,Female,Taraba,Sports,Live-Events,Mobile-App,7,379635,Premium,5000,4,1
1570,Colby Nwakaeme,30,Female,Kebbi,Talk-Shows,Live-Events,Decoder,10,223637,Premium,5000,11,4
1571,Anjolie Balarabe,50,Female,Enugu,Talk-Shows,Live-Events,Browser,8,342508,Premium,5000,4,2
1572,Wesley Chibuzor,22,Female,River,Cartoons,Live-Events,Tv-App,1,404037,Elite,10000,11,3
1573,Denton Olaoye,19,Female,Delta,Religion,TV-Shows,Tv-App,11,133092,Premium,5000,2,3
1574,Elliott Makinde,40,Female,Delta,Talk-Shows,TV-Shows,Browser,3,240249,Premium,5000,8,4
1575,Portia Akinde,37,Female,Ebonyi,Talk-Shows,TV-Shows,Mobile-App,2,306552,Premium,5000,10,1
1576,Azalia Makinde,73,Female,Anambra,Talk-Shows,Live-Events,Decoder,7,152770,Premium,5000,2,3
1577,Adrian Adarabioyo,47,Female,Enugu,Action,Live-Events,Tv-App,7,354147,Elite,10000,1,2
1578,Emmanuel Ujah,36,Female,Edo,Talk-Shows,TV-Shows,Decoder,5,496624,Premium,5000,5,3
1579,Xander Buraimoh,62,Female,Katsina,Talk-Shows,Live-Events,Decoder,8,382192,Premium,5000,4,2
1580,Vaughan Onoja,33,Female,River,Comedy,TV-Shows,Browser,8,350882,Elite,10000,7,2
1581,Richard Daramola,49,Female,Taraba,Cartoons,TV-Shows,Tv-App,10,376353,Basic,2500,2,1
1582,Louis Adarabioyo,20,Female,Abia,Reality,Live-Events,Tv-App,1,282776,Basic,2500,5,3
1583,Trevor Ogunode,32,Female,Sokoto,Drama,Live-Events,Mobile-App,8,406045,Premium,5000,6,2
1584,Avram Buraimoh,27,Female,Bayelsa,Talk-Shows,TV-Shows,Tv-App,7,116795,Premium,5000,2,1
1585,Uma Igbinoghene,35,Female,Borno,Cartoons,TV-Shows,Decoder,1,183187,Elite,10000,10,2
1586,Frances Adewumi,54,Female,Kano,Comedy,Live-Events,Decoder,1,518592,Basic,2500,10,1
1587,Julian Abadaki,47,Female,Akwa,Music,TV-Shows,Decoder,6,271745,Premium,5000,9,2
1588,Uma Okojie,39,Female,Ekiti,Sports,Live-Events,Browser,11,249607,Basic,2500,12,1
1589,Shad Adeniran,61,Female,Lagos,Religion,Live-Events,Mobile-App,7,385877,Premium,5000,7,2
1590,Drew Nwakaeme,32,Female,Ogun,Reality,TV-Shows,Mobile-App,8,283189,Elite,10000,6,4
1591,Clarke Ameobi,48,Female,Kaduna,Reality,TV-Shows,Decoder,0,349185,Elite,10000,9,2
1592,Tara Abaribe,43,Female,Plateau,Comedy,TV-Shows,Decoder,11,37611,Premium,5000,4,2
1593,Joy Chibuzor,50,Female,Ondo,Music,TV-Shows,Mobile-App,1,544778,Premium,5000,2,5
1594,Morgan Ofoedu,30,Female,Yobe,Cartoons,TV-Shows,Decoder,2,563635,Premium,5000,2,3
1595,Devin Bakare,38,Female,Abia,News,TV-Shows,Decoder,2,109520,Premium,5000,1,3
1596,Walter Ujah,28,Female,River,Action,Live-Events,Decoder,6,352667,Elite,10000,6,5
1597,Sacha Nwakaeme,59,Female,Delta,Cartoons,TV-Shows,Mobile-App,1,514437,Premium,5000,6,5
1598,Urielle Ujah,22,Female,Kwara,Action,Live-Events,Tv-App,0,283425,Premium,5000,7,1
1599,Cain Ofoedu,21,Female,Kebbi,Talk-Shows,Live-Events,Browser,4,114959,Premium,5000,4,2
1600,Beatrice Aneke,32,Female,Adamawa,Drama,TV-Shows,Tv-App,5,348426,Premium,5000,12,3
1601,Paloma Buraimoh,18,Female,Ondo,Comedy,Live-Events,Mobile-App,4,364484,Premium,5000,9,4
1602,Illiana Osakwe,72,Female,Katsina,News,TV-Shows,Tv-App,3,400611,Premium,5000,11,5
1603,Aurora Olonisakin,30,Female,Nasarawa,Comedy,TV-Shows,Mobile-App,6,86762,Basic,2500,6,2
1604,Hamish Ofoedu,22,Female,Kaduna,Action,TV-Shows,Browser,3,84831,Premium,5000,5,2
1605,Cassidy Aderemi,60,Female,River,Cartoons,TV-Shows,Mobile-App,6,398330,Premium,5000,8,1
1606,Tanner Onyeama,36,Female,Adamawa,Action,TV-Shows,Tv-App,9,505603,Elite,10000,3,4
1607,Sierra Ajudua,69,Female,Ogun,News,Live-Events,Browser,9,49834,Elite,10000,5,2
1608,Wang Osakwe,31,Female,Kano,News,Live-Events,Browser,5,105894,Premium,5000,12,5
1609,Jonah Ujah,48,Female,Edo,Music,Live-Events,Decoder,3,439552,Premium,5000,12,4
1610,Latifah Ayanbadejo,56,Female,Delta,Religion,Live-Events,Tv-App,4,547261,Premium,5000,5,3
1611,Meghan Ogunode,58,Female,Ogun,Talk-Shows,Live-Events,Decoder,9,573065,Premium,5000,4,5
1612,Desirae Olonisakin,66,Female,Ogun,Comedy,Live-Events,Mobile-App,3,177235,Basic,2500,4,4
1613,Barrett Ujah,71,Female,Edo,Reality,Live-Events,Decoder,2,134811,Elite,10000,10,2
1614,Joseph Osakwe,53,Female,Ondo,Sports,TV-Shows,Mobile-App,6,586044,Premium,5000,11,3
1615,Nathan Aderemi,65,Female,Taraba,Documentaries,Live-Events,Decoder,1,159996,Basic,2500,10,2
1616,Kylan Ihemeje,50,Female,Katsina,Comedy,TV-Shows,Mobile-App,4,427717,Elite,10000,9,4
1617,Marsden Osakwe,65,Female,Ogun,Action,Live-Events,Browser,4,222782,Elite,10000,9,3
1618,Audrey Osakwe,31,Female,Akwa,Action,Live-Events,Tv-App,6,376700,Premium,5000,5,1
1619,Geraldine Onyeama,73,Female,Jigawa,Drama,Live-Events,Decoder,5,104299,Elite,10000,7,4
1620,Karly Sofoluwe,50,Female,Abia,Comedy,TV-Shows,Decoder,8,563883,Elite,10000,1,1
1621,Darryl Ofoedu,52,Female,Akwa,Comedy,Live-Events,Decoder,1,355509,Premium,5000,10,2
1622,Ferris Umelo,51,Female,Bauchi,Religion,TV-Shows,Tv-App,0,104106,Basic,2500,5,4
1623,Jonah Ibekwe,32,Female,Delta,Comedy,TV-Shows,Tv-App,10,140332,Premium,5000,6,4
1624,Hamilton Idonije,38,Female,Kano,Reality,Live-Events,Decoder,6,125236,Premium,5000,5,3
1625,Branden Okojie,29,Female,Kebbi,Action,TV-Shows,Tv-App,10,526879,Basic,2500,10,1
1626,Hamilton Oliha,67,Female,Ekiti,Documentaries,TV-Shows,Tv-App,3,41532,Elite,10000,1,4
1627,Ulric Idonije,35,Female,Bauchi,Cartoons,Live-Events,Decoder,0,358076,Premium,5000,11,2
1628,Skyler Ibekwe,55,Female,Bauchi,Sports,TV-Shows,Browser,9,398694,Premium,5000,7,2
1629,Anika Abadaki,53,Female,Benue,Music,Live-Events,Browser,11,597236,Basic,2500,8,2
1630,Darrel Umelo,66,Female,Benue,Cartoons,Live-Events,Browser,1,357846,Basic,2500,11,2
1631,Gray Daramola,60,Female,Gombe,Sports,TV-Shows,Tv-App,8,151741,Premium,5000,5,4
1632,Scarlet Nwakaeme,34,Female,Kebbi,Music,Live-Events,Mobile-App,6,138451,Elite,10000,10,4
1633,Deacon Idonije,20,Female,Ekiti,Cartoons,Live-Events,Mobile-App,4,136948,Premium,5000,6,3
1634,Cassidy Ajudua,61,Female,River,Sports,TV-Shows,Tv-App,8,75119,Elite,10000,8,2
1635,Ifeoma Okojie,39,Female,Kebbi,News,Live-Events,Decoder,2,489064,Premium,5000,8,3
1636,Yvette Udoka,23,Female,Zamfara,Religion,Live-Events,Decoder,5,454595,Premium,5000,1,2
1637,Odette Aladefa,56,Female,Taraba,Music,TV-Shows,Mobile-App,3,371742,Premium,5000,2,4
1638,Maxwell Sofoluwe,58,Female,Benue,Religion,Live-Events,Decoder,10,80122,Elite,10000,10,2
1639,Daquan Olaoye,61,Female,Taraba,News,TV-Shows,Tv-App,5,369504,Premium,5000,11,5
1640,Beck Coker,30,Female,Gombe,Cartoons,TV-Shows,Browser,1,585247,Elite,10000,4,5
1641,Valentine Akinde,46,Female,Kano,News,Live-Events,Decoder,8,238438,Premium,5000,7,4
1642,Wyatt Adewusi,55,Female,Akwa,Music,Live-Events,Decoder,8,107942,Elite,10000,2,4
1643,Colleen Ofoedu,68,Female,Imo,News,Live-Events,Mobile-App,8,364033,Elite,10000,9,1
1644,Octavius Gwarzo,49,Female,Benue,Reality,TV-Shows,Tv-App,5,518653,Elite,10000,9,3
1645,Beverly Aladefa,29,Female,Kogi,Action,TV-Shows,Decoder,4,152554,Elite,10000,1,3
1646,Sade Ameobi,72,Female,Ibom,Reality,TV-Shows,Browser,10,164523,Basic,2500,10,1
1647,Myra Idonije,57,Female,Oyo,Cartoons,TV-Shows,Decoder,0,479582,Premium,5000,9,2
1648,Solomon Aremu,67,Female,Cross,Documentaries,TV-Shows,Tv-App,11,531705,Basic,2500,3,5
1649,Rahim Coker,27,Female,Akwa,Comedy,Live-Events,Tv-App,10,441862,Premium,5000,5,2
1650,Gareth Aremu,57,Female,Edo,Cartoons,Live-Events,Tv-App,7,559737,Basic,2500,3,3
1651,Erin Akinde,48,Female,Delta,Reality,TV-Shows,Browser,10,174550,Premium,5000,8,2
1652,Erich Ameobi,25,Female,Anambra,Sports,TV-Shows,Decoder,10,354079,Basic,2500,9,4
1653,Slade Adejuyigbe,32,Female,Zamfara,Talk-Shows,TV-Shows,Mobile-App,3,421177,Elite,10000,5,4
1654,Camille Abadaki,27,Female,Ondo,Talk-Shows,TV-Shows,Browser,9,338883,Premium,5000,8,3
1655,Zoe Ujah,38,Female,Enugu,Action,TV-Shows,Mobile-App,4,536160,Elite,10000,10,5
1656,Nora Aladefa,54,Female,Zamfara,News,TV-Shows,Decoder,0,398633,Premium,5000,9,3
1657,Abbot Nwakaeme,32,Female,Imo,Reality,Live-Events,Decoder,2,160807,Elite,10000,12,4
1658,Shad Balarabe,42,Female,Bayelsa,Action,Live-Events,Decoder,4,540758,Premium,5000,11,5
1659,Silas Okojie,49,Female,Ibom,Reality,TV-Shows,Decoder,11,282647,Premium,5000,3,2
1660,Thaddeus Igbinoghene,19,Female,Kogi,Comedy,Live-Events,Tv-App,6,427227,Premium,5000,7,2
1661,Bevis Daramola,65,Female,Akwa,Music,TV-Shows,Decoder,7,542425,Premium,5000,9,4
1662,Samantha Adejuyigbe,23,Female,Ogun,Action,Live-Events,Tv-App,3,411166,Premium,5000,10,3
1663,Colt Adeniran,53,Female,Akwa,Documentaries,Live-Events,Tv-App,2,75442,Elite,10000,4,5
1664,Michael Abagun,50,Female,Delta,Documentaries,Live-Events,Tv-App,4,564979,Premium,5000,7,2
1665,Reece Adekugbe,70,Female,Kwara,Talk-Shows,TV-Shows,Decoder,11,406017,Premium,5000,2,3
1666,Orli Adewusi,71,Female,Kebbi,Drama,TV-Shows,Tv-App,7,555783,Premium,5000,2,2
1667,Jescie Umelo,19,Female,Kano,Action,TV-Shows,Decoder,10,307450,Basic,2500,12,4
1668,Russell Aladefa,46,Female,Borno,Music,Live-Events,Decoder,6,253519,Premium,5000,3,3
1669,Ila Aremu,55,Female,Gombe,Documentaries,TV-Shows,Tv-App,5,323196,Premium,5000,5,4
1670,Tallulah Okojie,68,Female,Niger,Comedy,Live-Events,Mobile-App,2,84964,Premium,5000,2,4
1671,Jennifer Aladefa,20,Female,Anambra,Talk-Shows,TV-Shows,Browser,3,79305,Elite,10000,2,4
1672,Giselle Maikori,28,Female,Benue,News,TV-Shows,Browser,11,459642,Premium,5000,5,3
1673,Lucian Aderemi,34,Female,Kwara,News,Live-Events,Mobile-App,0,125553,Premium,5000,10,3
1674,Ruby Igbinoghene,58,Female,Oyo,Reality,TV-Shows,Tv-App,7,565745,Premium,5000,4,1
1675,Ramona Idonije,40,Female,Enugu,Reality,Live-Events,Tv-App,7,100900,Basic,2500,9,4
1676,Shana Abagun,35,Female,Kogi,Music,TV-Shows,Decoder,0,523911,Premium,5000,11,2
1677,Molly Okojie,35,Female,Ibom,Drama,Live-Events,Tv-App,7,374078,Basic,2500,11,2
1678,Aimee Ameobi,68,Female,Ogun,Reality,Live-Events,Mobile-App,4,343509,Premium,5000,1,2
1679,Ulla Chibuzor,56,Female,Edo,Comedy,TV-Shows,Decoder,3,579210,Basic,2500,4,4
1680,Shoshana Ibekwe,42,Female,Kogi,Music,TV-Shows,Tv-App,6,289762,Premium,5000,6,4
1681,Boris Idonije,45,Female,Niger,Action,Live-Events,Decoder,9,509940,Premium,5000,8,1
1682,Fletcher Abagun,33,Female,Imo,Comedy,TV-Shows,Decoder,7,195810,Premium,5000,10,3
1683,Briar Ajudua,54,Female,Kano,Sports,Live-Events,Tv-App,1,166157,Basic,2500,1,2
1684,Eliana Laouali,46,Female,Ibom,Action,Live-Events,Tv-App,6,403106,Premium,5000,10,2
1685,Kareem Buraimoh,51,Female,Ogun,Documentaries,TV-Shows,Tv-App,9,367000,Basic,2500,1,3
1686,Hedda Daramola,65,Female,Kebbi,News,Live-Events,Mobile-App,1,221681,Basic,2500,11,1
1687,Libby Onoja,36,Female,Niger,Comedy,TV-Shows,Mobile-App,6,375127,Elite,10000,5,4
1688,Larissa Ajudua,35,Female,Ondo,Music,TV-Shows,Mobile-App,9,53880,Premium,5000,10,3
1689,Marshall Adewumi,31,Female,Gombe,Comedy,Live-Events,Tv-App,4,220639,Elite,10000,5,4
